"epoch","value","metric","data"
93,0.000367946136975661,"mean_squared_error","training"
94,0.000367946078768,"mean_squared_error","training"
95,0.000367945816833526,"mean_squared_error","training"
96,0.000367945962352678,"mean_squared_error","training"
97,0.000367945962352678,"mean_squared_error","training"
98,0.000367945729522035,"mean_squared_error","training"
99,0.000367945671314374,"mean_squared_error","training"
100,0.000367945962352678,"mean_squared_error","training"
1,0.00128362514078617,"loss","validation"
2,0.000662164005916566,"loss","validation"
3,0.000524336996022612,"loss","validation"
4,0.000604247848968953,"loss","validation"
5,0.000549320771824569,"loss","validation"
6,0.000541541900020093,"loss","validation"
7,0.000471386592835188,"loss","validation"
8,0.000422920187702402,"loss","validation"
9,0.000467527977889404,"loss","validation"
10,0.000418577197706327,"loss","validation"
11,0.000455820991192013,"loss","validation"
12,0.000448869890533388,"loss","validation"
13,0.000414756592363119,"loss","validation"
14,0.000433679582783952,"loss","validation"
15,0.000412622728617862,"loss","validation"
16,0.00041692703962326,"loss","validation"
17,0.000420014257542789,"loss","validation"
18,0.00044603252899833,"loss","validation"
19,0.000394111615605652,"loss","validation"
20,0.000397360330680385,"loss","validation"
21,0.000396563555113971,"loss","validation"
22,0.000393694208469242,"loss","validation"
23,0.000393815338611603,"loss","validation"
24,0.000398815987864509,"loss","validation"
25,0.000393547641579062,"loss","validation"
26,0.000392660440411419,"loss","validation"
27,0.000399146636482328,"loss","validation"
28,0.000391769775887951,"loss","validation"
29,0.000391453824704513,"loss","validation"
30,0.000391152163501829,"loss","validation"
31,0.000391124980524182,"loss","validation"
32,0.000391109642805532,"loss","validation"
33,0.000391178153222427,"loss","validation"
34,0.000391147506888956,"loss","validation"
35,0.000391106150345877,"loss","validation"
36,0.000391182315070182,"loss","validation"
37,0.000391172303352505,"loss","validation"
38,0.000391079200198874,"loss","validation"
39,0.000391047273296863,"loss","validation"
40,0.000390990579035133,"loss","validation"
41,0.000390971719752997,"loss","validation"
42,0.000390965840779245,"loss","validation"
43,0.00039096747059375,"loss","validation"
44,0.000390953762689605,"loss","validation"
45,0.000390957371564582,"loss","validation"
46,0.000390950328437611,"loss","validation"
47,0.000390946544939652,"loss","validation"
48,0.000390951085137203,"loss","validation"
49,0.000390949397115037,"loss","validation"
50,0.000390947825508192,"loss","validation"
51,0.000390946544939652,"loss","validation"
52,0.000390945322578773,"loss","validation"
53,0.000390945264371112,"loss","validation"
54,0.000390944100217894,"loss","validation"
55,0.00039094386738725,"loss","validation"
56,0.00039094261592254,"loss","validation"
57,0.000390942732337862,"loss","validation"
58,0.000390941888326779,"loss","validation"
59,0.000390941888326779,"loss","validation"
60,0.000390941830119118,"loss","validation"
61,0.000390941801015288,"loss","validation"
62,0.000390941917430609,"loss","validation"
63,0.000390941888326779,"loss","validation"
64,0.000390941771911457,"loss","validation"
65,0.000390941713703796,"loss","validation"
66,0.000390941597288474,"loss","validation"
67,0.000390941597288474,"loss","validation"
68,0.000390941568184644,"loss","validation"
69,0.000390941568184644,"loss","validation"
70,0.000390941539080814,"loss","validation"
71,0.000390941539080814,"loss","validation"
72,0.000390941597288474,"loss","validation"
73,0.000390941568184644,"loss","validation"
74,0.000390941539080814,"loss","validation"
75,0.000390941539080814,"loss","validation"
76,0.000390941539080814,"loss","validation"
77,0.000390941568184644,"loss","validation"
78,0.000390941539080814,"loss","validation"
79,0.000390941509976983,"loss","validation"
80,0.000390941539080814,"loss","validation"
81,0.000390941509976983,"loss","validation"
82,0.000390941451769322,"loss","validation"
83,0.000390941509976983,"loss","validation"
84,0.000390941539080814,"loss","validation"
85,0.000390941539080814,"loss","validation"
86,0.000390941597288474,"loss","validation"
87,0.000390941509976983,"loss","validation"
88,0.000390941568184644,"loss","validation"
89,0.000390941568184644,"loss","validation"
90,0.000390941568184644,"loss","validation"
91,0.000390941568184644,"loss","validation"
92,0.000390941568184644,"loss","validation"
93,0.000390941568184644,"loss","validation"
94,0.000390941568184644,"loss","validation"
95,0.000390941568184644,"loss","validation"
96,0.000390941568184644,"loss","validation"
97,0.000390941568184644,"loss","validation"
98,0.000390941568184644,"loss","validation"
99,0.000390941568184644,"loss","validation"
100,0.000390941568184644,"loss","validation"
1,0.00128362514078617,"mean_squared_error","validation"
2,0.000662164005916566,"mean_squared_error","validation"
3,0.000524336996022612,"mean_squared_error","validation"
4,0.000604247848968953,"mean_squared_error","validation"
5,0.000549320771824569,"mean_squared_error","validation"
6,0.000541541900020093,"mean_squared_error","validation"
7,0.000471386592835188,"mean_squared_error","validation"
8,0.000422920187702402,"mean_squared_error","validation"
9,0.000467527977889404,"mean_squared_error","validation"
10,0.000418577226810157,"mean_squared_error","validation"
11,0.000455820991192013,"mean_squared_error","validation"
12,0.000448869890533388,"mean_squared_error","validation"
13,0.000414756592363119,"mean_squared_error","validation"
14,0.000433679582783952,"mean_squared_error","validation"
15,0.000412622699514031,"mean_squared_error","validation"
16,0.00041692703962326,"mean_squared_error","validation"
17,0.000420014257542789,"mean_squared_error","validation"
18,0.00044603252899833,"mean_squared_error","validation"
19,0.000394111615605652,"mean_squared_error","validation"
20,0.000397360330680385,"mean_squared_error","validation"
21,0.000396563555113971,"mean_squared_error","validation"
22,0.000393694208469242,"mean_squared_error","validation"
23,0.000393815338611603,"mean_squared_error","validation"
24,0.000398815987864509,"mean_squared_error","validation"
25,0.000393547641579062,"mean_squared_error","validation"
26,0.000392660440411419,"mean_squared_error","validation"
27,0.000399146636482328,"mean_squared_error","validation"
28,0.000391769775887951,"mean_squared_error","validation"
29,0.000391453853808343,"mean_squared_error","validation"
30,0.000391152163501829,"mean_squared_error","validation"
31,0.000391124980524182,"mean_squared_error","validation"
32,0.000391109642805532,"mean_squared_error","validation"
33,0.000391178153222427,"mean_squared_error","validation"
34,0.000391147506888956,"mean_squared_error","validation"
35,0.000391106150345877,"mean_squared_error","validation"
36,0.000391182315070182,"mean_squared_error","validation"
37,0.000391172303352505,"mean_squared_error","validation"
38,0.000391079200198874,"mean_squared_error","validation"
39,0.000391047273296863,"mean_squared_error","validation"
40,0.000390990520827472,"mean_squared_error","validation"
41,0.000390971719752997,"mean_squared_error","validation"
42,0.000390965840779245,"mean_squared_error","validation"
43,0.00039096747059375,"mean_squared_error","validation"
44,0.000390953762689605,"mean_squared_error","validation"
45,0.000390957371564582,"mean_squared_error","validation"
46,0.000390950328437611,"mean_squared_error","validation"
47,0.000390946544939652,"mean_squared_error","validation"
48,0.000390951085137203,"mean_squared_error","validation"
49,0.000390949397115037,"mean_squared_error","validation"
50,0.000390947825508192,"mean_squared_error","validation"
51,0.000390946544939652,"mean_squared_error","validation"
52,0.000390945322578773,"mean_squared_error","validation"
53,0.000390945264371112,"mean_squared_error","validation"
54,0.000390944100217894,"mean_squared_error","validation"
55,0.00039094386738725,"mean_squared_error","validation"
56,0.00039094261592254,"mean_squared_error","validation"
57,0.000390942732337862,"mean_squared_error","validation"
58,0.000390941888326779,"mean_squared_error","validation"
59,0.000390941888326779,"mean_squared_error","validation"
60,0.000390941830119118,"mean_squared_error","validation"
61,0.000390941801015288,"mean_squared_error","validation"
62,0.000390941917430609,"mean_squared_error","validation"
63,0.000390941888326779,"mean_squared_error","validation"
64,0.000390941771911457,"mean_squared_error","validation"
65,0.000390941713703796,"mean_squared_error","validation"
66,0.000390941597288474,"mean_squared_error","validation"
67,0.000390941597288474,"mean_squared_error","validation"
68,0.000390941568184644,"mean_squared_error","validation"
69,0.000390941568184644,"mean_squared_error","validation"
70,0.000390941539080814,"mean_squared_error","validation"
71,0.000390941539080814,"mean_squared_error","validation"
72,0.000390941597288474,"mean_squared_error","validation"
73,0.000390941568184644,"mean_squared_error","validation"
74,0.000390941539080814,"mean_squared_error","validation"
75,0.000390941539080814,"mean_squared_error","validation"
76,0.000390941539080814,"mean_squared_error","validation"
77,0.000390941568184644,"mean_squared_error","validation"
78,0.000390941539080814,"mean_squared_error","validation"
79,0.000390941509976983,"mean_squared_error","validation"
80,0.000390941539080814,"mean_squared_error","validation"
81,0.000390941509976983,"mean_squared_error","validation"
82,0.000390941451769322,"mean_squared_error","validation"
83,0.000390941509976983,"mean_squared_error","validation"
84,0.000390941539080814,"mean_squared_error","validation"
85,0.000390941539080814,"mean_squared_error","validation"
86,0.000390941597288474,"mean_squared_error","validation"
87,0.000390941509976983,"mean_squared_error","validation"
88,0.000390941568184644,"mean_squared_error","validation"
89,0.000390941568184644,"mean_squared_error","validation"
90,0.000390941568184644,"mean_squared_error","validation"
91,0.000390941568184644,"mean_squared_error","validation"
92,0.000390941568184644,"mean_squared_error","validation"
93,0.000390941568184644,"mean_squared_error","validation"
94,0.000390941568184644,"mean_squared_error","validation"
95,0.000390941568184644,"mean_squared_error","validation"
96,0.000390941568184644,"mean_squared_error","validation"
97,0.000390941568184644,"mean_squared_error","validation"
98,0.000390941568184644,"mean_squared_error","validation"
99,0.000390941568184644,"mean_squared_error","validation"
100,0.000390941568184644,"mean_squared_error","validation"
1,0.00100000004749745,"lr","training"
2,0.00100000004749745,"lr","training"
3,0.00100000004749745,"lr","training"
4,0.00100000004749745,"lr","training"
5,0.00100000004749745,"lr","training"
6,0.00100000004749745,"lr","training"
7,0.00100000004749745,"lr","training"
8,0.00100000004749745,"lr","training"
9,0.00100000004749745,"lr","training"
10,0.00100000004749745,"lr","training"
11,0.00100000004749745,"lr","training"
12,0.00100000004749745,"lr","training"
13,0.00100000004749745,"lr","training"
14,0.00100000004749745,"lr","training"
15,0.00100000004749745,"lr","training"
16,0.00100000004749745,"lr","training"
17,0.00100000004749745,"lr","training"
18,0.00100000004749745,"lr","training"
19,0.000100000004749745,"lr","training"
20,0.000100000004749745,"lr","training"
21,0.000100000004749745,"lr","training"
22,0.000100000004749745,"lr","training"
23,0.000100000004749745,"lr","training"
24,0.000100000004749745,"lr","training"
25,0.000100000004749745,"lr","training"
26,0.000100000004749745,"lr","training"
27,0.000100000004749745,"lr","training"
28,0.000100000004749745,"lr","training"
29,1.00000006568735e-05,"lr","training"
30,1.00000006568735e-05,"lr","training"
31,1.00000006568735e-05,"lr","training"
32,1.00000006568735e-05,"lr","training"
33,1.00000006568735e-05,"lr","training"
34,1.00000006568735e-05,"lr","training"
35,1.00000006568735e-05,"lr","training"
36,1.00000006568735e-05,"lr","training"
37,1.00000006568735e-05,"lr","training"
38,1.00000006568735e-05,"lr","training"
39,1.00000011116208e-06,"lr","training"
40,1.00000011116208e-06,"lr","training"
41,1.00000011116208e-06,"lr","training"
42,1.00000011116208e-06,"lr","training"
43,1.00000011116208e-06,"lr","training"
44,1.00000011116208e-06,"lr","training"
45,1.00000011116208e-06,"lr","training"
46,1.00000011116208e-06,"lr","training"
47,1.00000011116208e-06,"lr","training"
48,1.00000011116208e-06,"lr","training"
49,1.00000008274037e-07,"lr","training"
50,1.00000008274037e-07,"lr","training"
51,1.00000008274037e-07,"lr","training"
52,1.00000008274037e-07,"lr","training"
53,1.00000008274037e-07,"lr","training"
54,1.00000008274037e-07,"lr","training"
55,1.00000008274037e-07,"lr","training"
56,1.00000008274037e-07,"lr","training"
57,1.00000008274037e-07,"lr","training"
58,1.00000008274037e-07,"lr","training"
59,1.00000008274037e-08,"lr","training"
60,1.00000008274037e-08,"lr","training"
61,1.00000008274037e-08,"lr","training"
62,1.00000008274037e-08,"lr","training"
63,1.00000008274037e-08,"lr","training"
64,1.00000008274037e-08,"lr","training"
65,1.00000008274037e-08,"lr","training"
66,1.00000008274037e-08,"lr","training"
67,1.00000008274037e-08,"lr","training"
68,1.00000008274037e-08,"lr","training"
69,1.00000008274037e-09,"lr","training"
70,1.00000008274037e-09,"lr","training"
71,1.00000008274037e-09,"lr","training"
72,1.00000008274037e-09,"lr","training"
73,1.00000008274037e-09,"lr","training"
74,1.00000008274037e-09,"lr","training"
75,1.00000008274037e-09,"lr","training"
76,1.00000008274037e-09,"lr","training"
77,1.00000008274037e-09,"lr","training"
78,1.00000008274037e-09,"lr","training"
79,1.00000008274037e-10,"lr","training"
80,1.00000008274037e-10,"lr","training"
81,1.00000008274037e-10,"lr","training"
82,1.00000008274037e-10,"lr","training"
83,1.00000008274037e-10,"lr","training"
84,1.00000008274037e-10,"lr","training"
85,1.00000008274037e-10,"lr","training"
86,1.00000008274037e-10,"lr","training"
87,1.00000008274037e-10,"lr","training"
88,1.00000008274037e-10,"lr","training"
89,1.00000008274037e-11,"lr","training"
90,1.00000008274037e-11,"lr","training"
91,1.00000008274037e-11,"lr","training"
92,1.00000008274037e-11,"lr","training"
93,1.00000008274037e-11,"lr","training"
94,1.00000008274037e-11,"lr","training"
95,1.00000008274037e-11,"lr","training"
96,1.00000008274037e-11,"lr","training"
97,1.00000008274037e-11,"lr","training"
98,1.00000008274037e-11,"lr","training"
99,1.00000010442441e-12,"lr","training"
100,1.00000010442441e-12,"lr","training"
1,0.00697108916938305,"loss","training"
2,0.00088357727508992,"loss","training"
3,0.000618652906268835,"loss","training"
4,0.000505485746543854,"loss","training"
5,0.000455281609902158,"loss","training"
6,0.000429437728598714,"loss","training"
7,0.000430686195613816,"loss","training"
8,0.000418960931710899,"loss","training"
9,0.000424771016696468,"loss","training"
10,0.000410075997933745,"loss","training"
11,0.000408167106797919,"loss","training"
12,0.000397969910409302,"loss","training"
13,0.000393792055547237,"loss","training"
14,0.000392609246773645,"loss","training"
15,0.000370129710063338,"loss","training"
16,0.000369461922673509,"loss","training"
17,0.000369383458746597,"loss","training"
18,0.000368754845112562,"loss","training"
19,0.000368953216820955,"loss","training"
20,0.000368315377272666,"loss","training"
21,0.000367701111827046,"loss","training"
22,0.000368064153008163,"loss","training"
23,0.00036786773125641,"loss","training"
24,0.000367419619578868,"loss","training"
25,0.000364395120413974,"loss","training"
26,0.000364227133104578,"loss","training"
27,0.000364115840056911,"loss","training"
28,0.000364211417036131,"loss","training"
29,0.000364039704436436,"loss","training"
30,0.000364101346349344,"loss","training"
31,0.000364089850336313,"loss","training"
32,0.000363998435204849,"loss","training"
33,0.000364015315426514,"loss","training"
34,0.000363921950338408,"loss","training"
35,0.000363600644050166,"loss","training"
36,0.000363569532055408,"loss","training"
37,0.000363571220077574,"loss","training"
38,0.000363575585652143,"loss","training"
39,0.000363544444553554,"loss","training"
40,0.000363570143235847,"loss","training"
41,0.000363553932402283,"loss","training"
42,0.000363551487680525,"loss","training"
43,0.000363547529559582,"loss","training"
44,0.000363541388651356,"loss","training"
45,0.000363493658369407,"loss","training"
46,0.000363491068128496,"loss","training"
47,0.000363489205483347,"loss","training"
48,0.000363489351002499,"loss","training"
49,0.00036348873982206,"loss","training"
50,0.000363489787559956,"loss","training"
51,0.00036348809953779,"loss","training"
52,0.000363486906280741,"loss","training"
53,0.000363488186849281,"loss","training"
54,0.000363486498827115,"loss","training"
55,0.000363480910891667,"loss","training"
56,0.000363480212399736,"loss","training"
57,0.000363480707164854,"loss","training"
58,0.00036348044523038,"loss","training"
59,0.00036348047433421,"loss","training"
60,0.000363480037776753,"loss","training"
61,0.000363480416126549,"loss","training"
62,0.000363480532541871,"loss","training"
63,0.000363480619853362,"loss","training"
64,0.000363480590749532,"loss","training"
65,0.000363480066880584,"loss","training"
66,0.000363479892257601,"loss","training"
67,0.000363479892257601,"loss","training"
68,0.000363479746738449,"loss","training"
69,0.000363480212399736,"loss","training"
70,0.000363480095984414,"loss","training"
71,0.000363479688530788,"loss","training"
72,0.000363479950465262,"loss","training"
73,0.000363479892257601,"loss","training"
74,0.000363479950465262,"loss","training"
75,NA,"loss","training"
76,NA,"loss","training"
77,NA,"loss","training"
78,NA,"loss","training"
79,NA,"loss","training"
80,NA,"loss","training"
81,NA,"loss","training"
82,NA,"loss","training"
83,NA,"loss","training"
84,NA,"loss","training"
85,NA,"loss","training"
86,NA,"loss","training"
87,NA,"loss","training"
88,NA,"loss","training"
89,NA,"loss","training"
90,NA,"loss","training"
91,NA,"loss","training"
92,NA,"loss","training"
93,NA,"loss","training"
94,NA,"loss","training"
95,NA,"loss","training"
96,NA,"loss","training"
97,NA,"loss","training"
98,NA,"loss","training"
99,NA,"loss","training"
100,NA,"loss","training"
1,0.00697108916938305,"mean_squared_error","training"
2,0.00088357727508992,"mean_squared_error","training"
3,0.000618652906268835,"mean_squared_error","training"
4,0.000505485746543854,"mean_squared_error","training"
5,0.000455281609902158,"mean_squared_error","training"
6,0.000429437757702544,"mean_squared_error","training"
7,0.000430686195613816,"mean_squared_error","training"
8,0.000418960931710899,"mean_squared_error","training"
9,0.000424771016696468,"mean_squared_error","training"
10,0.000410075997933745,"mean_squared_error","training"
11,0.000408167106797919,"mean_squared_error","training"
12,0.000397969910409302,"mean_squared_error","training"
13,0.000393792055547237,"mean_squared_error","training"
14,0.000392609246773645,"mean_squared_error","training"
15,0.000370129710063338,"mean_squared_error","training"
16,0.000369461922673509,"mean_squared_error","training"
17,0.000369383458746597,"mean_squared_error","training"
18,0.000368754845112562,"mean_squared_error","training"
19,0.000368953216820955,"mean_squared_error","training"
20,0.000368315377272666,"mean_squared_error","training"
21,0.000367701111827046,"mean_squared_error","training"
22,0.000368064153008163,"mean_squared_error","training"
23,0.00036786773125641,"mean_squared_error","training"
24,0.000367419590475038,"mean_squared_error","training"
25,0.000364395120413974,"mean_squared_error","training"
26,0.000364227133104578,"mean_squared_error","training"
27,0.000364115840056911,"mean_squared_error","training"
28,0.000364211417036131,"mean_squared_error","training"
29,0.000364039704436436,"mean_squared_error","training"
30,0.000364101346349344,"mean_squared_error","training"
31,0.000364089850336313,"mean_squared_error","training"
32,0.000363998435204849,"mean_squared_error","training"
33,0.000364015315426514,"mean_squared_error","training"
34,0.000363921950338408,"mean_squared_error","training"
35,0.000363600644050166,"mean_squared_error","training"
36,0.000363569532055408,"mean_squared_error","training"
37,0.000363571220077574,"mean_squared_error","training"
38,0.000363575585652143,"mean_squared_error","training"
39,0.000363544444553554,"mean_squared_error","training"
40,0.000363570143235847,"mean_squared_error","training"
41,0.000363553932402283,"mean_squared_error","training"
42,0.000363551487680525,"mean_squared_error","training"
43,0.000363547500455752,"mean_squared_error","training"
44,0.000363541388651356,"mean_squared_error","training"
45,0.000363493658369407,"mean_squared_error","training"
46,0.000363491068128496,"mean_squared_error","training"
47,0.000363489205483347,"mean_squared_error","training"
48,0.000363489351002499,"mean_squared_error","training"
49,0.00036348873982206,"mean_squared_error","training"
50,0.000363489787559956,"mean_squared_error","training"
51,0.00036348809953779,"mean_squared_error","training"
52,0.000363486906280741,"mean_squared_error","training"
53,0.000363488186849281,"mean_squared_error","training"
54,0.000363486498827115,"mean_squared_error","training"
55,0.000363480910891667,"mean_squared_error","training"
56,0.000363480212399736,"mean_squared_error","training"
57,0.000363480707164854,"mean_squared_error","training"
58,0.00036348044523038,"mean_squared_error","training"
59,0.00036348047433421,"mean_squared_error","training"
60,0.000363480037776753,"mean_squared_error","training"
61,0.000363480416126549,"mean_squared_error","training"
62,0.000363480532541871,"mean_squared_error","training"
63,0.000363480619853362,"mean_squared_error","training"
64,0.000363480590749532,"mean_squared_error","training"
65,0.000363480066880584,"mean_squared_error","training"
66,0.000363479892257601,"mean_squared_error","training"
67,0.000363479892257601,"mean_squared_error","training"
68,0.000363479746738449,"mean_squared_error","training"
69,0.000363480212399736,"mean_squared_error","training"
70,0.000363480095984414,"mean_squared_error","training"
71,0.000363479688530788,"mean_squared_error","training"
72,0.000363479950465262,"mean_squared_error","training"
73,0.000363479892257601,"mean_squared_error","training"
74,0.000363479950465262,"mean_squared_error","training"
75,NA,"mean_squared_error","training"
76,NA,"mean_squared_error","training"
77,NA,"mean_squared_error","training"
78,NA,"mean_squared_error","training"
79,NA,"mean_squared_error","training"
80,NA,"mean_squared_error","training"
81,NA,"mean_squared_error","training"
82,NA,"mean_squared_error","training"
83,NA,"mean_squared_error","training"
84,NA,"mean_squared_error","training"
85,NA,"mean_squared_error","training"
86,NA,"mean_squared_error","training"
87,NA,"mean_squared_error","training"
88,NA,"mean_squared_error","training"
89,NA,"mean_squared_error","training"
90,NA,"mean_squared_error","training"
91,NA,"mean_squared_error","training"
92,NA,"mean_squared_error","training"
93,NA,"mean_squared_error","training"
94,NA,"mean_squared_error","training"
95,NA,"mean_squared_error","training"
96,NA,"mean_squared_error","training"
97,NA,"mean_squared_error","training"
98,NA,"mean_squared_error","training"
99,NA,"mean_squared_error","training"
100,NA,"mean_squared_error","training"
1,0.000986775266937912,"loss","validation"
2,0.000665057683363557,"loss","validation"
3,0.000610004819463938,"loss","validation"
4,0.000473456922918558,"loss","validation"
5,0.000555867445655167,"loss","validation"
6,0.000431576394475996,"loss","validation"
7,0.000422774610342458,"loss","validation"
8,0.000419088522903621,"loss","validation"
9,0.00042032019700855,"loss","validation"
10,0.000409065367421135,"loss","validation"
11,0.00044198107207194,"loss","validation"
12,0.000417472998378798,"loss","validation"
13,0.000396499410271645,"loss","validation"
14,0.000467063800897449,"loss","validation"
15,0.000393566500861198,"loss","validation"
16,0.000388669199310243,"loss","validation"
17,0.000391790294088423,"loss","validation"
18,0.000392631773138419,"loss","validation"
19,0.000386541010811925,"loss","validation"
20,0.000388237996958196,"loss","validation"
21,0.000394674891140312,"loss","validation"
22,0.000385681429179385,"loss","validation"
23,0.000384839455364272,"loss","validation"
24,0.000388379616197199,"loss","validation"
25,0.000385167542845011,"loss","validation"
26,0.000384782062610611,"loss","validation"
27,0.000384832761483267,"loss","validation"
28,0.000384711427614093,"loss","validation"
29,0.00038492472958751,"loss","validation"
30,0.000384520768420771,"loss","validation"
31,0.000384468236006796,"loss","validation"
32,0.0003842766454909,"loss","validation"
33,0.000384490936994553,"loss","validation"
34,0.000384419254260138,"loss","validation"
35,0.000384346931241453,"loss","validation"
36,0.000384308077627793,"loss","validation"
37,0.000384342216420919,"loss","validation"
38,0.000384279730496928,"loss","validation"
39,0.000384305720217526,"loss","validation"
40,0.000384252634830773,"loss","validation"
41,0.000384248240152374,"loss","validation"
42,0.000384243932785466,"loss","validation"
43,0.000384271290386096,"loss","validation"
44,0.000384233891963959,"loss","validation"
45,0.00038423461955972,"loss","validation"
46,0.000384235609089956,"loss","validation"
47,0.000384236191166565,"loss","validation"
48,0.000384237093385309,"loss","validation"
49,0.00038423779187724,"loss","validation"
50,0.000384237966500223,"loss","validation"
51,0.000384237762773409,"loss","validation"
52,0.000384236278478056,"loss","validation"
53,0.00038423846126534,"loss","validation"
54,0.0003842371806968,"loss","validation"
55,0.000384237122489139,"loss","validation"
56,0.00038423715159297,"loss","validation"
57,0.000384237064281479,"loss","validation"
58,0.000384237006073818,"loss","validation"
59,0.000384237093385309,"loss","validation"
60,0.000384236860554665,"loss","validation"
61,0.000384236918762326,"loss","validation"
62,0.0003842365113087,"loss","validation"
63,0.0003842365113087,"loss","validation"
64,0.0003842365113087,"loss","validation"
65,0.000384236453101039,"loss","validation"
66,0.00038423654041253,"loss","validation"
67,0.00038423654041253,"loss","validation"
68,0.0003842365113087,"loss","validation"
69,0.00038423654041253,"loss","validation"
70,0.00038423654041253,"loss","validation"
71,0.0003842365113087,"loss","validation"
72,0.00038423654041253,"loss","validation"
73,0.000384236482204869,"loss","validation"
74,0.000384236569516361,"loss","validation"
75,NA,"loss","validation"
76,NA,"loss","validation"
77,NA,"loss","validation"
78,NA,"loss","validation"
79,NA,"loss","validation"
80,NA,"loss","validation"
81,NA,"loss","validation"
82,NA,"loss","validation"
83,NA,"loss","validation"
84,NA,"loss","validation"
85,NA,"loss","validation"
86,NA,"loss","validation"
87,NA,"loss","validation"
88,NA,"loss","validation"
89,NA,"loss","validation"
90,NA,"loss","validation"
91,NA,"loss","validation"
92,NA,"loss","validation"
93,NA,"loss","validation"
94,NA,"loss","validation"
95,NA,"loss","validation"
96,NA,"loss","validation"
97,NA,"loss","validation"
98,NA,"loss","validation"
99,NA,"loss","validation"
100,NA,"loss","validation"
1,0.000986775266937912,"mean_squared_error","validation"
2,0.000665057683363557,"mean_squared_error","validation"
3,0.000610004819463938,"mean_squared_error","validation"
4,0.000473456922918558,"mean_squared_error","validation"
5,0.000555867445655167,"mean_squared_error","validation"
6,0.000431576394475996,"mean_squared_error","validation"
7,0.000422774552134797,"mean_squared_error","validation"
8,0.000419088522903621,"mean_squared_error","validation"
9,0.00042032019700855,"mean_squared_error","validation"
10,0.000409065367421135,"mean_squared_error","validation"
11,0.00044198107207194,"mean_squared_error","validation"
12,0.000417472998378798,"mean_squared_error","validation"
13,0.000396499410271645,"mean_squared_error","validation"
14,0.000467063800897449,"mean_squared_error","validation"
15,0.000393566500861198,"mean_squared_error","validation"
16,0.000388669199310243,"mean_squared_error","validation"
17,0.000391790294088423,"mean_squared_error","validation"
18,0.000392631773138419,"mean_squared_error","validation"
19,0.000386541010811925,"mean_squared_error","validation"
20,0.000388237996958196,"mean_squared_error","validation"
21,0.000394674891140312,"mean_squared_error","validation"
22,0.000385681429179385,"mean_squared_error","validation"
23,0.000384839455364272,"mean_squared_error","validation"
24,0.000388379616197199,"mean_squared_error","validation"
25,0.000385167542845011,"mean_squared_error","validation"
26,0.000384782062610611,"mean_squared_error","validation"
27,0.000384832761483267,"mean_squared_error","validation"
28,0.000384711427614093,"mean_squared_error","validation"
29,0.00038492472958751,"mean_squared_error","validation"
30,0.000384520768420771,"mean_squared_error","validation"
31,0.000384468236006796,"mean_squared_error","validation"
32,0.0003842766454909,"mean_squared_error","validation"
33,0.000384490936994553,"mean_squared_error","validation"
34,0.000384419254260138,"mean_squared_error","validation"
35,0.000384346931241453,"mean_squared_error","validation"
36,0.000384308077627793,"mean_squared_error","validation"
37,0.000384342216420919,"mean_squared_error","validation"
38,0.000384279730496928,"mean_squared_error","validation"
39,0.000384305720217526,"mean_squared_error","validation"
40,0.000384252634830773,"mean_squared_error","validation"
41,0.000384248240152374,"mean_squared_error","validation"
42,0.000384243932785466,"mean_squared_error","validation"
43,0.000384271290386096,"mean_squared_error","validation"
44,0.000384233891963959,"mean_squared_error","validation"
45,0.00038423461955972,"mean_squared_error","validation"
46,0.000384235609089956,"mean_squared_error","validation"
47,0.000384236191166565,"mean_squared_error","validation"
48,0.000384237093385309,"mean_squared_error","validation"
49,0.00038423779187724,"mean_squared_error","validation"
50,0.000384237966500223,"mean_squared_error","validation"
51,0.000384237762773409,"mean_squared_error","validation"
52,0.000384236278478056,"mean_squared_error","validation"
53,0.00038423846126534,"mean_squared_error","validation"
54,0.0003842371806968,"mean_squared_error","validation"
55,0.000384237122489139,"mean_squared_error","validation"
56,0.00038423715159297,"mean_squared_error","validation"
57,0.000384237064281479,"mean_squared_error","validation"
58,0.000384237006073818,"mean_squared_error","validation"
59,0.000384237093385309,"mean_squared_error","validation"
60,0.000384236860554665,"mean_squared_error","validation"
61,0.000384236918762326,"mean_squared_error","validation"
62,0.0003842365113087,"mean_squared_error","validation"
63,0.0003842365113087,"mean_squared_error","validation"
64,0.0003842365113087,"mean_squared_error","validation"
65,0.000384236453101039,"mean_squared_error","validation"
66,0.00038423654041253,"mean_squared_error","validation"
67,0.00038423654041253,"mean_squared_error","validation"
68,0.0003842365113087,"mean_squared_error","validation"
69,0.00038423654041253,"mean_squared_error","validation"
70,0.00038423654041253,"mean_squared_error","validation"
71,0.0003842365113087,"mean_squared_error","validation"
72,0.00038423654041253,"mean_squared_error","validation"
73,0.000384236482204869,"mean_squared_error","validation"
74,0.000384236569516361,"mean_squared_error","validation"
75,NA,"mean_squared_error","validation"
76,NA,"mean_squared_error","validation"
77,NA,"mean_squared_error","validation"
78,NA,"mean_squared_error","validation"
79,NA,"mean_squared_error","validation"
80,NA,"mean_squared_error","validation"
81,NA,"mean_squared_error","validation"
82,NA,"mean_squared_error","validation"
83,NA,"mean_squared_error","validation"
84,NA,"mean_squared_error","validation"
85,NA,"mean_squared_error","validation"
86,NA,"mean_squared_error","validation"
87,NA,"mean_squared_error","validation"
88,NA,"mean_squared_error","validation"
